Date,Type,Details,Amount,Units,Realized Equity Change,Realized Equity,Balance,Position ID,Asset type,NWA
25/10/2023 00:14:13,Dividend,GE/USD,0.01 ,-,0.01 ,"2,170.55 ",0.15 ,2347009166,Stocks,0.00 
25/10/2023 00:14:13,Dividend,GE/USD,0.01 ,-,0.01 ,"2,170.56 ",0.16 ,2481201573,Stocks,0.00 
31/10/2023 00:47:25,Dividend,JPM/USD,0.07 ,-,0.07 ,"2,170.63 ",0.23 ,2347010117,Stocks,0.00 
31/10/2023 00:47:25,Dividend,JPM/USD,0.06 ,-,0.06 ,"2,170.69 ",0.29 ,2385561957,Stocks,0.00 
31/10/2023 00:47:25,Dividend,JPM/USD,0.07 ,-,0.07 ,"2,170.76 ",0.36 ,2412988281,Stocks,0.00 
31/10/2023 00:47:25,Dividend,JPM/USD,0.07 ,-,0.07 ,"2,170.83 ",0.43 ,2414742563,Stocks,0.00 
31/10/2023 00:47:25,Dividend,JPM/USD,0.06 ,-,0.06 ,"2,170.89 ",0.49 ,2433983029,Stocks,0.00 
31/10/2023 00:47:25,Dividend,JPM/USD,0.07 ,-,0.07 ,"2,170.96 ",0.56 ,2435744915,Stocks,0.00 
31/10/2023 00:47:25,Dividend,JPM/USD,0.06 ,-,0.06 ,"2,171.02 ",0.62 ,2482095447,Stocks,0.00 
31/10/2023 00:47:25,Dividend,JPM/USD,0.06 ,-,0.06 ,"2,171.08 ",0.68 ,2483200575,Stocks,0.00 
01/11/2023 00:13:25,Dividend,T/USD,0.60 ,-,0.60 ,"2,171.68 ",1.28 ,2187160069,Stocks,0.00 
01/11/2023 00:13:25,Dividend,T/USD,0.13 ,-,0.13 ,"2,171.81 ",1.41 ,2347008495,Stocks,0.00 
01/11/2023 00:13:25,Dividend,T/USD,0.12 ,-,0.12 ,"2,171.93 ",1.53 ,2420711848,Stocks,0.00 
09/11/2023 16:37:21,Deposit,70.00 USD CreditCard,70.00 ,-,70.00 ,"2,241.93 ",71.53 ,-,-,0.00 
09/11/2023 16:39:53,Open Position,KO/USD,11.53 ,0.203459,0.00 ,"2,241.93 ",60.00 ,2556577318,Stocks,0.00 
15/11/2023 00:12:08,Dividend,O/USD,0.03 ,-,0.03 ,"2,241.96 ",60.03 ,2348193684,Stocks,0.00 
15/11/2023 00:12:08,Dividend,O/USD,0.03 ,-,0.03 ,"2,241.99 ",60.06 ,2385562140,Stocks,0.00 
15/11/2023 00:12:08,Dividend,O/USD,0.03 ,-,0.03 ,"2,242.02 ",60.09 ,2394930836,Stocks,0.00 
15/11/2023 00:12:08,Dividend,O/USD,0.03 ,-,0.03 ,"2,242.05 ",60.12 ,2395830103,Stocks,0.00 
15/11/2023 00:12:08,Dividend,O/USD,0.03 ,-,0.03 ,"2,242.08 ",60.15 ,2396798496,Stocks,0.00 
15/11/2023 00:12:08,Dividend,O/USD,0.03 ,-,0.03 ,"2,242.11 ",60.18 ,2397458892,Stocks,0.00 
15/11/2023 00:12:08,Dividend,O/USD,0.03 ,-,0.03 ,"2,242.14 ",60.21 ,2398791812,Stocks,0.00 
15/11/2023 00:12:08,Dividend,O/USD,0.04 ,-,0.04 ,"2,242.18 ",60.25 ,2441660511,Stocks,0.00 
15/11/2023 00:12:08,Dividend,O/USD,0.04 ,-,0.04 ,"2,242.22 ",60.29 ,2476484188,Stocks,0.00 
15/11/2023 00:12:08,Dividend,O/USD,0.12 ,-,0.12 ,"2,242.34 ",60.41 ,2512654576,Stocks,0.00 
15/11/2023 00:12:08,Dividend,O/USD,0.04 ,-,0.04 ,"2,242.38 ",60.45 ,2522815064,Stocks,0.00 
15/11/2023 14:31:21,Open Position,AMZN/USD,10.45 ,0.071113,0.00 ,"2,242.38 ",50.00 ,2560093077,Stocks,0.00 
16/11/2023 00:29:33,Dividend,AAPL/USD,0.06 ,-,0.06 ,"2,242.44 ",50.06 ,2149086741,Stocks,0.00 
16/11/2023 00:29:33,Dividend,AAPL/USD,0.03 ,-,0.03 ,"2,242.47 ",50.09 ,2155709084,Stocks,0.00 
16/11/2023 00:29:33,Dividend,AAPL/USD,0.07 ,-,0.07 ,"2,242.54 ",50.16 ,2187159742,Stocks,0.00 
16/11/2023 00:29:33,Dividend,AAPL/USD,0.04 ,-,0.04 ,"2,242.58 ",50.20 ,2347008762,Stocks,0.00 
16/11/2023 00:29:33,Dividend,AAPL/USD,0.01 ,-,0.01 ,"2,242.59 ",50.21 ,2443110647,Stocks,0.00 
22/11/2023 16:23:02,Position closed,ITA/USD,21.45 ,0.182425,1.45 ,"2,244.04 ",71.66 ,2534566041,CFD,0.00 
22/11/2023 16:24:40,Open Position,T/USD,10.00 ,0.617284,0.00 ,"2,244.04 ",61.66 ,2563930008,Stocks,0.00 
22/11/2023 16:25:59,Open Position,NDAQ/USD,11.66 ,0.211577,0.00 ,"2,244.04 ",50.00 ,2563930544,Stocks,0.00 
01/12/2023 00:14:36,Dividend,INTC/USD,0.14 ,-,0.14 ,"2,244.18 ",50.14 ,1291793597,Stocks,0.00 
01/12/2023 00:14:36,Dividend,INTC/USD,0.07 ,-,0.07 ,"2,244.25 ",50.21 ,2187160781,Stocks,0.00 
01/12/2023 00:14:36,Dividend,INTC/USD,0.11 ,-,0.11 ,"2,244.36 ",50.32 ,2347008853,Stocks,0.00 
01/12/2023 00:14:36,Dividend,INTC/USD,0.06 ,-,0.06 ,"2,244.42 ",50.38 ,2385560783,Stocks,0.00 
01/12/2023 00:14:36,Dividend,INTC/USD,0.06 ,-,0.06 ,"2,244.48 ",50.44 ,2396799346,Stocks,0.00 
01/12/2023 00:14:36,Dividend,INTC/USD,0.03 ,-,0.03 ,"2,244.51 ",50.47 ,2423194375,Stocks,0.00 
01/12/2023 00:14:36,Dividend,INTC/USD,0.03 ,-,0.03 ,"2,244.54 ",50.50 ,2495683673,Stocks,0.00 
01/12/2023 00:14:36,Dividend,INTC/USD,0.03 ,-,0.03 ,"2,244.57 ",50.53 ,2522111492,Stocks,0.00 
01/12/2023 20:37:31,Open Position,BLK/USD,10.53 ,0.013918,0.00 ,"2,244.57 ",40.00 ,2568120689,Stocks,0.00 
07/12/2023 14:30:27,Open Position,C/USD,20.00 ,0.416060,0.00 ,"2,244.57 ",20.00 ,2571196743,Stocks,0.00 
11/12/2023 00:05:44,Dividend,CVX/USD,0.08 ,-,0.08 ,"2,244.65 ",20.08 ,2385557052,Stocks,0.00 
11/12/2023 19:39:52,Open Position,NFLX/USD,10.08 ,0.021798,0.00 ,"2,244.65 ",10.00 ,2573500635,Stocks,0.00 
13/12/2023 03:52:15,Deposit,60.00 USD CreditCard,60.00 ,-,60.00 ,"2,304.65 ",70.00 ,-,-,0.00 
13/12/2023 14:30:13,Open Position,NVDA/USD,20.00 ,0.041894,0.00 ,"2,304.65 ",50.00 ,2574656518,Stocks,0.00 
14/12/2023 00:32:57,Dividend,MSFT/USD,0.02 ,-,0.02 ,"2,304.67 ",50.02 ,2539999733,Stocks,0.00 
14/12/2023 14:30:32,Open Position,MSFT/USD,10.02 ,0.026881,0.00 ,"2,304.67 ",40.00 ,2575922330,Stocks,0.00 
15/12/2023 01:06:43,Dividend,KO/USD,0.39 ,-,0.39 ,"2,305.06 ",40.39 ,2187166552,Stocks,0.00 
15/12/2023 01:06:43,Dividend,KO/USD,0.07 ,-,0.07 ,"2,305.13 ",40.46 ,2394114428,Stocks,0.00 
15/12/2023 01:06:43,Dividend,KO/USD,0.07 ,-,0.07 ,"2,305.20 ",40.53 ,2401978540,Stocks,0.00 
15/12/2023 01:06:43,Dividend,KO/USD,0.07 ,-,0.07 ,"2,305.27 ",40.60 ,2402997911,Stocks,0.00 
15/12/2023 01:06:43,Dividend,KO/USD,0.07 ,-,0.07 ,"2,305.34 ",40.67 ,2404212596,Stocks,0.00 
15/12/2023 01:06:43,Dividend,KO/USD,0.13 ,-,0.13 ,"2,305.47 ",40.80 ,2406034831,Stocks,0.00 
15/12/2023 01:06:43,Dividend,KO/USD,0.06 ,-,0.06 ,"2,305.53 ",40.86 ,2464938542,Stocks,0.00 
15/12/2023 01:06:43,Dividend,KO/USD,0.07 ,-,0.07 ,"2,305.60 ",40.93 ,2482109814,Stocks,0.00 
15/12/2023 01:06:43,Dividend,KO/USD,0.22 ,-,0.22 ,"2,305.82 ",41.15 ,2542945587,Stocks,0.00 
15/12/2023 01:06:43,Dividend,KO/USD,0.08 ,-,0.08 ,"2,305.90 ",41.23 ,2556577318,Stocks,0.00 
15/12/2023 01:06:43,Dividend,O/USD,0.03 ,-,0.03 ,"2,305.93 ",41.26 ,2348193684,Stocks,0.00 
15/12/2023 01:06:43,Dividend,O/USD,0.03 ,-,0.03 ,"2,305.96 ",41.29 ,2385562140,Stocks,0.00 
15/12/2023 01:06:43,Dividend,O/USD,0.03 ,-,0.03 ,"2,305.99 ",41.32 ,2394930836,Stocks,0.00 
15/12/2023 01:06:43,Dividend,O/USD,0.03 ,-,0.03 ,"2,306.02 ",41.35 ,2395830103,Stocks,0.00 
15/12/2023 01:06:43,Dividend,O/USD,0.03 ,-,0.03 ,"2,306.05 ",41.38 ,2396798496,Stocks,0.00 
15/12/2023 01:06:43,Dividend,O/USD,0.03 ,-,0.03 ,"2,306.08 ",41.41 ,2397458892,Stocks,0.00 
15/12/2023 01:06:43,Dividend,O/USD,0.03 ,-,0.03 ,"2,306.11 ",41.44 ,2398791812,Stocks,0.00 
15/12/2023 01:06:43,Dividend,O/USD,0.04 ,-,0.04 ,"2,306.15 ",41.48 ,2441660511,Stocks,0.00 
15/12/2023 01:06:43,Dividend,O/USD,0.04 ,-,0.04 ,"2,306.19 ",41.52 ,2476484188,Stocks,0.00 
15/12/2023 01:06:43,Dividend,O/USD,0.12 ,-,0.12 ,"2,306.31 ",41.64 ,2512654576,Stocks,0.00 
15/12/2023 01:06:43,Dividend,O/USD,0.04 ,-,0.04 ,"2,306.35 ",41.68 ,2522815064,Stocks,0.00 
15/12/2023 14:30:49,Open Position,PK/USD,16.74 ,1.000000,0.00 ,"2,306.35 ",24.94 ,2577222575,Stocks,0.00 
16/12/2023 00:09:13,Dividend,SPY/USD,0.04 ,-,0.04 ,"2,306.39 ",24.98 ,2413917649,CFD,0.00 
16/12/2023 00:09:13,Dividend,SPY/USD,0.04 ,-,0.04 ,"2,306.43 ",25.02 ,2415511766,CFD,0.00 
16/12/2023 00:09:13,Dividend,SPY/USD,0.04 ,-,0.04 ,"2,306.47 ",25.06 ,2416275861,CFD,0.00 
16/12/2023 00:09:13,Dividend,SPY/USD,0.04 ,-,0.04 ,"2,306.51 ",25.10 ,2425138397,CFD,0.00 
16/12/2023 00:09:13,Dividend,SPY/USD,0.04 ,-,0.04 ,"2,306.55 ",25.14 ,2431784489,CFD,0.00 
16/12/2023 00:09:13,Dividend,SPY/USD,0.04 ,-,0.04 ,"2,306.59 ",25.18 ,2437778608,CFD,0.00 
16/12/2023 00:09:13,Dividend,SPY/USD,0.04 ,-,0.04 ,"2,306.63 ",25.22 ,2438402480,CFD,0.00 
16/12/2023 00:09:13,Dividend,SPY/USD,0.04 ,-,0.04 ,"2,306.67 ",25.26 ,2440458918,CFD,0.00 
16/12/2023 00:09:13,Dividend,SPY/USD,0.04 ,-,0.04 ,"2,306.71 ",25.30 ,2441110114,CFD,0.00 
16/12/2023 00:09:13,Dividend,SPY/USD,0.04 ,-,0.04 ,"2,306.75 ",25.34 ,2442342413,CFD,0.00 
16/12/2023 00:09:13,Dividend,SPY/USD,0.08 ,-,0.08 ,"2,306.83 ",25.42 ,2445015667,CFD,0.00 
16/12/2023 00:09:13,Dividend,SPY/USD,0.04 ,-,0.04 ,"2,306.87 ",25.46 ,2445747600,CFD,0.00 
16/12/2023 00:09:13,Dividend,SPY/USD,0.04 ,-,0.04 ,"2,306.91 ",25.50 ,2446536172,CFD,0.00 
16/12/2023 00:09:13,Dividend,SPY/USD,0.04 ,-,0.04 ,"2,306.95 ",25.54 ,2447348810,CFD,0.00 
16/12/2023 00:09:13,Dividend,SPY/USD,0.04 ,-,0.04 ,"2,306.99 ",25.58 ,2448088110,CFD,0.00 
16/12/2023 00:09:13,Dividend,SPY/USD,0.08 ,-,0.08 ,"2,307.07 ",25.66 ,2449085723,CFD,0.00 
16/12/2023 00:09:13,Dividend,SPY/USD,0.04 ,-,0.04 ,"2,307.11 ",25.70 ,2450369597,CFD,0.00 
16/12/2023 00:09:13,Dividend,SPY/USD,0.04 ,-,0.04 ,"2,307.15 ",25.74 ,2451527978,CFD,0.00 
16/12/2023 00:09:13,Dividend,SPY/USD,0.04 ,-,0.04 ,"2,307.19 ",25.78 ,2451790898,CFD,0.00 
16/12/2023 00:09:13,Dividend,SPY/USD,0.04 ,-,0.04 ,"2,307.23 ",25.82 ,2452822837,CFD,0.00 
16/12/2023 00:09:13,Dividend,SPY/USD,0.04 ,-,0.04 ,"2,307.27 ",25.86 ,2453752410,CFD,0.00 
16/12/2023 00:09:13,Dividend,SPY/USD,0.04 ,-,0.04 ,"2,307.31 ",25.90 ,2454318023,CFD,0.00 
16/12/2023 00:09:13,Dividend,SPY/USD,0.09 ,-,0.09 ,"2,307.40 ",25.99 ,2455861972,CFD,0.00 
16/12/2023 00:09:13,Dividend,SPY/USD,0.04 ,-,0.04 ,"2,307.44 ",26.03 ,2457017561,CFD,0.00 
16/12/2023 00:09:13,Dividend,SPY/USD,0.04 ,-,0.04 ,"2,307.48 ",26.07 ,2458123686,CFD,0.00 
16/12/2023 00:09:13,Dividend,SPY/USD,0.11 ,-,0.11 ,"2,307.59 ",26.18 ,2460960972,CFD,0.00 
16/12/2023 00:09:13,Dividend,SPY/USD,0.04 ,-,0.04 ,"2,307.63 ",26.22 ,2461786763,CFD,0.00 
16/12/2023 00:09:13,Dividend,SPY/USD,0.04 ,-,0.04 ,"2,307.67 ",26.26 ,2462493312,CFD,0.00 
16/12/2023 00:09:13,Dividend,SPY/USD,0.07 ,-,0.07 ,"2,307.74 ",26.33 ,2464938252,CFD,0.00 
16/12/2023 00:09:13,Dividend,SPY/USD,0.04 ,-,0.04 ,"2,307.78 ",26.37 ,2465878818,CFD,0.00 
16/12/2023 00:09:13,Dividend,SPY/USD,0.04 ,-,0.04 ,"2,307.82 ",26.41 ,2466621158,CFD,0.00 
16/12/2023 00:09:13,Dividend,SPY/USD,0.04 ,-,0.04 ,"2,307.86 ",26.45 ,2466957117,CFD,0.00 
16/12/2023 00:09:13,Dividend,SPY/USD,0.04 ,-,0.04 ,"2,307.90 ",26.49 ,2472032684,CFD,0.00 
16/12/2023 00:09:13,Dividend,SPY/USD,0.07 ,-,0.07 ,"2,307.97 ",26.56 ,2472743365,CFD,0.00 
16/12/2023 00:09:13,Dividend,SPY/USD,0.04 ,-,0.04 ,"2,308.01 ",26.60 ,2474685821,CFD,0.00 
19/12/2023 00:23:01,Dividend,QQQ/USD,0.02 ,-,0.02 ,"2,308.03 ",26.62 ,2421596765,CFD,0.00 
19/12/2023 00:23:01,Dividend,QQQ/USD,0.02 ,-,0.02 ,"2,308.05 ",26.64 ,2433265241,CFD,0.00 
19/12/2023 00:23:01,Dividend,QQQ/USD,0.02 ,-,0.02 ,"2,308.07 ",26.66 ,2434882453,CFD,0.00 
19/12/2023 00:23:01,Dividend,QQQ/USD,0.02 ,-,0.02 ,"2,308.09 ",26.68 ,2436405698,CFD,0.00 
19/12/2023 00:23:01,Dividend,QQQ/USD,0.02 ,-,0.02 ,"2,308.11 ",26.70 ,2439695554,CFD,0.00 
19/12/2023 00:23:01,Dividend,QQQ/USD,0.02 ,-,0.02 ,"2,308.13 ",26.72 ,2484330268,CFD,0.00 
19/12/2023 00:23:01,Dividend,QQQ/USD,0.02 ,-,0.02 ,"2,308.15 ",26.74 ,2486662343,CFD,0.00 
19/12/2023 00:23:01,Dividend,QQQ/USD,0.02 ,-,0.02 ,"2,308.17 ",26.76 ,2489603207,CFD,0.00 
19/12/2023 00:23:01,Dividend,QQQ/USD,0.02 ,-,0.02 ,"2,308.19 ",26.78 ,2497561497,CFD,0.00 
19/12/2023 00:23:01,Dividend,QQQ/USD,0.02 ,-,0.02 ,"2,308.21 ",26.80 ,2513716111,CFD,0.00 
19/12/2023 00:23:01,Dividend,QQQ/USD,0.02 ,-,0.02 ,"2,308.23 ",26.82 ,2515830968,CFD,0.00 
19/12/2023 00:23:01,Dividend,QQQ/USD,0.04 ,-,0.04 ,"2,308.27 ",26.86 ,2518099434,CFD,0.00 
19/12/2023 00:23:01,Dividend,QQQ/USD,0.02 ,-,0.02 ,"2,308.29 ",26.88 ,2519305708,CFD,0.00 
19/12/2023 00:23:01,Dividend,QQQ/USD,0.02 ,-,0.02 ,"2,308.31 ",26.90 ,2522826302,CFD,0.00 
19/12/2023 00:23:01,Dividend,QQQ/USD,0.02 ,-,0.02 ,"2,308.33 ",26.92 ,2524438482,CFD,0.00 
19/12/2023 19:23:35,Open Position,O/USD,16.92 ,0.296011,0.00 ,"2,308.33 ",10.00 ,2579513275,Stocks,0.00 
21/12/2023 00:24:33,Dividend,VOO/USD,0.04 ,-,0.04 ,"2,308.37 ",10.04 ,2437779641,CFD,0.00 
21/12/2023 00:24:33,Dividend,VOO/USD,0.08 ,-,0.08 ,"2,308.45 ",10.12 ,2477564225,CFD,0.00 
21/12/2023 00:24:33,Dividend,VOO/USD,0.04 ,-,0.04 ,"2,308.49 ",10.16 ,2524451967,CFD,0.00 
22/12/2023 00:12:54,Dividend,BLK/USD,0.07 ,-,0.07 ,"2,308.56 ",10.23 ,2539738620,Stocks,0.00 
22/12/2023 00:12:54,Dividend,BLK/USD,0.06 ,-,0.06 ,"2,308.62 ",10.29 ,2568120689,Stocks,0.00 
22/12/2023 00:12:54,Dividend,NDAQ/USD,0.04 ,-,0.04 ,"2,308.66 ",10.33 ,2497481659,Stocks,0.00 
22/12/2023 00:12:54,Dividend,NDAQ/USD,0.04 ,-,0.04 ,"2,308.70 ",10.37 ,2525896756,Stocks,0.00 
22/12/2023 00:12:54,Dividend,NDAQ/USD,0.04 ,-,0.04 ,"2,308.74 ",10.41 ,2563930544,Stocks,0.00 
26/12/2023 15:17:35,Open Position,GE/USD,10.41 ,0.081743,0.00 ,"2,308.74 ",0.00 ,2582868291,Stocks,0.00 
28/12/2023 00:34:32,Dividend,GS/USD,0.07 ,-,0.07 ,"2,308.81 ",0.07 ,2427566438,Stocks,0.00 
28/12/2023 00:34:32,Dividend,GS/USD,0.07 ,-,0.07 ,"2,308.88 ",0.14 ,2429249628,Stocks,0.00 
28/12/2023 00:34:32,Dividend,GS/USD,0.07 ,-,0.07 ,"2,308.95 ",0.21 ,2440460711,Stocks,0.00 
28/12/2023 00:34:32,Dividend,QQQ/USD,0.01 ,-,0.01 ,"2,308.96 ",0.22 ,2421596765,CFD,0.00 
28/12/2023 00:34:32,Dividend,QQQ/USD,0.01 ,-,0.01 ,"2,308.97 ",0.23 ,2433265241,CFD,0.00 
28/12/2023 00:34:32,Dividend,QQQ/USD,0.01 ,-,0.01 ,"2,308.98 ",0.24 ,2434882453,CFD,0.00 
28/12/2023 00:34:32,Dividend,QQQ/USD,0.01 ,-,0.01 ,"2,308.99 ",0.25 ,2436405698,CFD,0.00 
28/12/2023 00:34:32,Dividend,QQQ/USD,0.01 ,-,0.01 ,"2,309.00 ",0.26 ,2439695554,CFD,0.00 
28/12/2023 00:34:32,Dividend,QQQ/USD,0.01 ,-,0.01 ,"2,309.01 ",0.27 ,2518099434,CFD,0.00 
28/12/2023 00:34:32,Dividend,QQQ/USD,0.01 ,-,0.01 ,"2,309.02 ",0.28 ,2519305708,CFD,0.00 
28/12/2023 00:34:32,Dividend,QQQ/USD,0.01 ,-,0.01 ,"2,309.03 ",0.29 ,2522826302,CFD,0.00 
28/12/2023 00:34:32,Dividend,QQQ/USD,0.01 ,-,0.01 ,"2,309.04 ",0.30 ,2524438482,CFD,0.00 
08/01/2024 20:49:04,Deposit,60.00 USD CreditCard,60.00 ,-,60.00 ,"2,369.04 ",60.30 ,-,-,0.00 
08/01/2024 20:49:04,Deposit Conversion Fee,-,0.00 ,-,0.00 ,"2,369.04 ",60.30 ,-,-,0.00 
09/01/2024 14:30:34,Open Position,UAA/USD,20.30 ,2.481663,0.00 ,"2,369.04 ",40.00 ,2595752678,Stocks,0.00 
09/01/2024 14:30:58,Open Position,GBTC/USD,10.00 ,0.257003,0.00 ,"2,369.04 ",30.00 ,2595786052,ETF,0.00 
09/01/2024 14:30:59,Open Position,DIS/USD,20.00 ,0.219563,0.00 ,"2,369.04 ",10.00 ,2595787410,Stocks,0.00 
09/01/2024 14:31:14,Open Position,C/USD,10.00 ,0.185598,0.00 ,"2,369.04 ",0.00 ,2595816575,Stocks,0.00 
11/01/2024 00:08:43,Dividend,TSM/USD,0.04 ,-,0.04 ,"2,369.08 ",0.04 ,2385560978,Stocks,0.00 
11/01/2024 00:08:43,Dividend,TSM/USD,0.04 ,-,0.04 ,"2,369.12 ",0.08 ,2410704730,Stocks,0.00 
11/01/2024 00:08:43,Dividend,TSM/USD,0.04 ,-,0.04 ,"2,369.16 ",0.12 ,2422293704,Stocks,0.00 
12/01/2024 00:14:33,Dividend,O/USD,0.03 ,-,0.03 ,"2,369.19 ",0.15 ,2348193684,Stocks,0.00 
12/01/2024 00:14:33,Dividend,O/USD,0.03 ,-,0.03 ,"2,369.22 ",0.18 ,2385562140,Stocks,0.00 
12/01/2024 00:14:33,Dividend,O/USD,0.03 ,-,0.03 ,"2,369.25 ",0.21 ,2394930836,Stocks,0.00 
12/01/2024 00:14:33,Dividend,O/USD,0.03 ,-,0.03 ,"2,369.28 ",0.24 ,2395830103,Stocks,0.00 
12/01/2024 00:14:33,Dividend,O/USD,0.03 ,-,0.03 ,"2,369.31 ",0.27 ,2396798496,Stocks,0.00 
12/01/2024 00:14:33,Dividend,O/USD,0.03 ,-,0.03 ,"2,369.34 ",0.30 ,2397458892,Stocks,0.00 
